raceId,driverId,stop,pit_lap,year,round,circuit_name,race_position,lap_time_ms,constructorId,grid_position,constructor_name,driver_champ_points,constructor_champ_points,personal_best_ms,lap_time_delta,prev_pit_lap,laps_since_last_pit,max_lap,laps_remaining,driverId_ahead,approx_gap_ahead,driverId_behind,approx_gap_behind,tyre_deg_slope_ms_per_lap,rival_ahead_just_pitted,rival_behind_just_pitted,strategy
1064,844,1,34,2021,13,Circuit Park Zandvoort,4,80851,6,5,Ferrari,82.0,165.5,74780,6071,0,34,72,38,822.0,13.091,842.0,7.356,937.5000000000117,0,0,Standard
1028,826,2,39,2019,19,Circuit of the Americas,13,103211,5,13,Toro Rosso,34.0,64.0,98969,4242,21,18,56,17,807.0,2.366,825.0,15.0,442.09999999999286,0,0,Standard
907,807,1,9,2014,8,Red Bull Ring,12,79156,10,10,Force India,57.0,77.0,73156,6000,0,9,71,62,18.0,0.865,16.0,2.167,808.0999999999963,0,0,Undercut
943,822,2,53,2015,17,Autódromo Hermanos Rodríguez,3,115838,3,6,Williams,111.0,220.0,81585,34253,8,45,71,18,1.0,1.937,826.0,8.676,5000.0,0,1,Emergency
1023,9,2,44,2019,14,Autodromo Nazionale di Monza,17,99222,3,15,Williams,1.0,1.0,84989,14233,29,15,53,9,154.0,13.231,,15.0,2314.9000000000156,0,0,Standard
955,835,1,11,2016,8,Baku City Circuit,17,118902,4,21,Renault,0.0,6.0,107583,11319,0,11,51,40,831.0,0.203,154.0,6.103,1163.1000000000051,0,1,Undercut
941,829,1,14,2015,15,Sochi Autodrom,16,147874,209,17,Manor Marussia,0.0,0.0,104926,42948,0,14,53,39,833.0,2.412,,15.0,5000.0,1,0,Emergency
953,4,2,32,2016,6,Circuit de Monaco,5,107748,1,9,McLaren,8.0,12.0,79170,28578,14,18,78,46,20.0,0.321,821.0,6.279,3452.1999999999903,1,0,Undercut
1021,847,1,16,2019,12,Hungaroring,17,87336,3,15,Williams,0.0,1.0,82386,4950,0,16,70,54,822.0,7.118,840.0,1.495,147.59999999998763,0,0,Standard
1060,852,1,12,2021,9,Red Bull Ring,10,74338,213,7,AlphaTauri,9.0,46.0,68455,5883,0,12,71,59,815.0,0.102,844.0,0.263,704.7000000000005,0,0,Undercut
993,843,1,1,2018,5,Circuit de Barcelona-Catalunya,15,131078,5,20,Toro Rosso,1.0,13.0,81439,49639,0,1,66,65,838.0,4.436,828.0,0.771,0.0,0,0,Emergency
1028,840,2,29,2019,19,Circuit of the Americas,11,102386,211,14,Racing Point,21.0,64.0,100380,2006,9,20,56,27,8.0,8.683,815.0,0.283,136.50000000000455,0,0,Standard
1084,815,1,1,2022,11,Red Bull Ring,20,113302,9,5,Red Bull,147.0,328.0,71843,41459,0,1,71,70,822.0,15.0,,15.0,0.0,0,0,Standard
916,8,3,52,2014,17,Circuit of the Americas,13,107187,6,8,Ferrari,47.0,188.0,102888,4299,42,10,56,4,20.0,4.375,821.0,15.0,373.2999999999977,0,0,Standard
1130,848,2,43,2024,10,Circuit de Barcelona-Catalunya,15,85925,3,0,Williams,2.0,2.0,79132,6793,18,25,66,23,855.0,1.598,822.0,1.64,997.5000000000169,1,0,Standard
983,835,1,13,2017,15,Sepang International Circuit,10,101901,4,12,Renault,8.0,42.0,97186,4715,0,13,56,43,832.0,1.812,839.0,4.638,484.2000000000098,0,0,Standard
1066,8,1,15,2021,15,Sochi Autodrom,10,106725,51,13,Alfa Romeo,2.0,3.0,100289,6436,0,15,53,38,20.0,0.613,842.0,0.463,908.5999999999963,0,0,Undercut
912,1,1,25,2014,13,Autodromo Nazionale di Monza,1,93715,131,1,Mercedes,191.0,411.0,88004,5711,0,25,53,28,,15.0,3.0,15.0,911.900000000001,0,1,Standard
1111,848,2,61,2023,13,Circuit Park Zandvoort,4,93951,3,4,Williams,11.0,11.0,74468,19483,44,17,72,11,815.0,6.722,842.0,4.821,4073.0,1,1,Standard
957,835,2,16,2016,10,Silverstone Circuit,17,111613,4,18,Renault,0.0,6.0,99755,11858,6,10,52,36,154.0,1.768,825.0,5.248,-972.0000000000142,0,0,Standard
1111,846,5,63,2023,13,Circuit Park Zandvoort,7,111321,1,2,McLaren,69.0,103.0,74390,36931,60,3,72,9,1.0,15.0,847.0,3.235,5000.0,0,0,Standard
1129,840,2,44,2024,9,Circuit Gilles Villeneuve,8,101732,117,9,Aston Martin,11.0,44.0,76762,24970,25,19,70,26,852.0,3.046,839.0,1.507,3222.100000000019,0,0,Standard
1062,830,3,3,2021,11,Hungaroring,12,1569129,9,3,Red Bull,185.0,289.0,80945,100000,2,1,70,67,817.0,0.842,1.0,0.138,0.0,1,1,Emergency
969,840,2,29,2017,1,Albert Park Grand Prix Circuit,13,110755,3,20,Williams,0.0,0.0,89389,21366,5,24,57,28,807.0,15.0,841.0,15.0,4062.7000000000025,0,0,Standard
977,826,3,55,2017,9,Red Bull Ring,16,73894,5,14,Toro Rosso,4.0,33.0,68061,5833,9,46,71,16,828.0,15.0,,15.0,816.6000000000038,0,0,Standard
939,18,2,37,2015,13,Marina Bay Street Circuit,7,147811,1,15,McLaren,6.0,17.0,111167,36644,13,24,61,24,826.0,12.363,815.0,6.664,5000.0,0,0,Standard
1118,807,1,1,2023,20,Autódromo José Carlos Pace,17,151032,210,11,Haas F1 Team,9.0,12.0,75036,75996,0,1,71,70,817.0,1.616,,15.0,0.0,0,0,Standard
1112,832,1,19,2023,14,Autodromo Nazionale di Monza,4,91912,6,1,Ferrari,102.0,201.0,85501,6411,0,19,51,32,815.0,2.787,847.0,3.98,757.5000000000008,0,0,Standard
1033,847,3,50,2020,3,Hungaroring,17,86125,3,12,Williams,0.0,0.0,79984,6141,19,31,70,20,8.0,1.211,841.0,15.0,920.5999999999937,0,0,Standard
944,829,2,40,2015,18,Autódromo José Carlos Pace,19,87015,209,18,Manor Marussia,0.0,0.0,79098,7917,15,25,71,31,834.0,0.394,,15.0,808.1000000000067,0,0,Undercut
1040,849,1,17,2020,10,Sochi Autodrom,16,108279,3,20,Williams,0.0,0.0,101044,7235,0,17,53,36,846.0,7.527,841.0,4.194,1339.600000000009,0,1,Standard
934,3,2,44,2015,9,Silverstone Circuit,1,113679,131,2,Mercedes,159.0,328.0,96975,16704,20,24,52,8,,15.0,1.0,11.619,2176.3000000000184,0,1,Standard
1072,4,2,13,2021,21,Jeddah Corniche Circuit,15,188223,214,13,Alpine F1 Team,77.0,137.0,91633,96590,10,3,50,37,846.0,3.161,853.0,5.403,5000.0,0,0,Emergency
980,8,3,29,2017,12,Circuit de Spa-Francorchamps,5,114229,6,4,Ferrari,116.0,318.0,107730,6499,17,12,44,15,817.0,15.0,807.0,13.952,1016.4000000000007,0,0,Standard
1128,830,1,1,2024,8,Circuit de Monaco,6,2478944,9,6,Red Bull,161.0,268.0,74569,100000,0,1,78,77,847.0,5.06,1.0,4.86,0.0,0,0,Emergency
990,840,2,30,2018,2,Bahrain International Circuit,18,102258,3,20,Williams,0.0,0.0,95266,6992,10,20,57,27,845.0,1.619,,15.0,854.5999999999987,0,0,Standard
1082,832,2,49,2022,9,Circuit Gilles Villeneuve,2,96178,6,3,Ferrari,83.0,199.0,75749,20429,20,29,70,21,830.0,3.154,1.0,15.0,3624.7999999999683,0,0,Emergency
976,815,4,33,2017,8,Baku City Circuit,14,112117,10,6,Force India,44.0,71.0,105588,6529,20,13,51,18,836.0,15.0,8.0,2.488,912.5999999999958,0,0,Standard
1080,840,1,1,2022,7,Circuit de Monaco,19,205123,117,18,Aston Martin,2.0,6.0,77672,100000,0,1,64,63,855.0,12.347,849.0,15.0,0.0,0,0,Emergency
969,826,2,49,2017,1,Albert Park Grand Prix Circuit,9,109074,5,9,Toro Rosso,0.0,0.0,86711,22363,34,15,57,8,832.0,12.96,4.0,15.0,3924.1999999999707,0,0,Standard
917,818,2,27,2014,18,Autódromo José Carlos Pace,11,81221,5,15,Toro Rosso,22.0,30.0,74774,6447,9,18,71,44,13.0,3.267,20.0,1.934,935.6000000000021,1,0,Standard
1111,815,5,63,2023,13,Circuit Park Zandvoort,4,110512,9,7,Red Bull,189.0,503.0,74231,36281,60,3,72,9,842.0,0.495,832.0,3.215,331.00000000013415,0,0,Undercut
913,154,1,10,2014,14,Marina Bay Street Circuit,15,123729,208,16,Lotus F1,8.0,8.0,113543,10186,0,10,60,50,813.0,2.958,824.0,4.608,1603.199999999995,0,0,Standard
909,20,2,34,2014,10,Hockenheimring,3,86613,9,6,Red Bull,70.0,168.0,81545,5068,14,20,67,33,822.0,14.91,1.0,4.463,689.9000000000118,0,0,Standard
958,826,1,24,2016,11,Hungaroring,16,90436,5,12,Toro Rosso,23.0,41.0,84669,5767,0,24,70,46,821.0,0.404,154.0,0.067,410.49999999999494,0,0,Undercut
915,20,1,30,2014,16,Sochi Autodrom,4,109715,9,10,Red Bull,139.0,332.0,102630,7085,0,30,53,23,3.0,3.379,18.0,0.959,1045.9000000000012,0,0,Overcut
970,4,2,4,2017,2,Shanghai International Circuit,9,150670,1,13,McLaren,0.0,0.0,99496,51174,2,2,56,52,839.0,5.749,826.0,4.592,-5000.0,1,1,Standard
1092,844,2,7,2022,18,Suzuka Circuit,2,112863,6,2,Ferrari,237.0,439.0,104489,8374,2,5,28,21,830.0,1.267,815.0,5.047,-5000.0,0,0,Standard
1111,832,3,41,2023,13,Circuit Park Zandvoort,5,79511,6,6,Ferrari,92.0,191.0,74934,4577,10,31,72,31,842.0,7.538,848.0,1.77,742.1999999999936,0,0,Standard
982,825,6,38,2017,14,Marina Bay Street Circuit,12,168022,210,16,Haas F1 Team,11.0,35.0,107585,60437,24,14,58,20,839.0,9.26,13.0,15.0,5000.0,0,1,Standard
1015,844,2,16,2019,6,Circuit de Monaco,20,103124,6,15,Ferrari,57.0,121.0,79151,23973,9,7,78,62,841.0,15.0,,15.0,5000.0,0,0,Standard
1008,4,2,54,2018,20,Autódromo José Carlos Pace,18,79564,1,17,McLaren,50.0,62.0,72643,6921,15,39,71,17,838.0,6.529,,15.0,932.599999999993,0,0,Standard
1070,832,1,42,2021,18,Autódromo Hermanos Rodríguez,4,85413,6,6,Ferrari,122.5,250.5,80081,5332,0,42,71,29,815.0,12.176,842.0,6.526,856.5000000000036,1,0,Standard
1065,1,1,25,2021,14,Autodromo Nazionale di Monza,1,90855,131,4,Mercedes,221.5,344.5,85870,4985,0,25,53,28,,15.0,844.0,1.446,744.8999999999982,0,0,Overcut
927,831,3,30,2015,2,Sepang International Circuit,15,112875,15,16,Sauber,10.0,14.0,103902,8973,20,10,56,26,154.0,0.612,813.0,3.864,1135.3999999999935,0,0,Undercut
1039,8,5,42,2020,9,Autodromo Internazionale del Mugello,12,108127,51,13,Alfa Romeo,0.0,2.0,81164,26963,27,15,59,17,844.0,15.0,154.0,10.262,5000.0,0,0,Standard
982,154,4,27,2017,14,Marina Bay Street Circuit,9,129743,210,15,Haas F1 Team,24.0,35.0,107637,22106,3,24,58,31,838.0,15.0,839.0,0.907,970.4000000000082,0,0,Standard
1080,847,2,30,2022,7,Circuit de Monaco,5,1290766,131,6,Mercedes,74.0,120.0,76830,100000,21,9,64,34,844.0,7.819,846.0,6.957,5000.0,0,0,Emergency
904,4,1,16,2014,5,Circuit de Barcelona-Catalunya,5,97187,6,7,Ferrari,41.0,52.0,89898,7289,0,16,66,50,8.0,4.113,807.0,2.004,700.799999999996,0,0,Standard
970,20,5,34,2017,2,Shanghai International Circuit,2,102847,6,2,Ferrari,25.0,37.0,95423,7424,6,28,56,22,1.0,15.0,8.0,6.882,1074.4000000000087,0,0,Standard
1124,846,2,11,2024,4,Suzuka Circuit,4,100760,1,3,McLaren,27.0,55.0,95186,5574,1,10,53,42,832.0,1.276,4.0,3.131,636.9999999999925,0,0,Standard
1078,847,1,40,2022,5,Miami International Autodrome,7,103317,131,12,Mercedes,49.0,77.0,92195,11122,0,40,57,17,1.0,1.189,839.0,15.0,1859.8000000000125,0,0,Standard
1110,825,1,5,2023,12,Circuit de Spa-Francorchamps,18,119429,210,16,Haas F1 Team,2.0,11.0,110993,8436,0,5,44,39,846.0,3.328,817.0,0.651,-975.8999999999995,0,0,Standard
982,840,3,3,2017,14,Marina Bay Street Circuit,13,189287,3,18,Williams,24.0,55.0,107512,81775,2,1,58,55,4.0,1.406,13.0,1.427,0.0,1,1,Emergency
1094,1,1,29,2022,20,Autódromo Hermanos Rodríguez,1,86247,131,3,Mercedes,198.0,416.0,82062,4185,0,29,71,42,,15.0,847.0,1.939,519.6000000000053,0,0,Standard
1025,807,1,16,2019,16,Sochi Autodrom,9,105342,4,6,Renault,33.0,67.0,98519,6823,0,16,53,37,815.0,2.9,825.0,2.505,632.7999999999946,0,0,Standard
953,831,2,32,2016,6,Circuit de Monaco,14,113427,15,0,Sauber,0.0,0.0,81889,31538,8,24,78,46,837.0,15.0,822.0,1.637,3843.8999999999874,0,1,Standard
1085,840,1,18,2022,12,Circuit Paul Ricard,12,138213,117,15,Aston Martin,3.0,18.0,99185,39028,0,18,53,35,839.0,1.815,848.0,3.39,5000.0,0,0,Standard
951,825,1,16,2016,4,Sochi Autodrom,9,108851,4,17,Renault,0.0,0.0,101832,7019,0,16,53,37,154.0,5.949,18.0,2.202,868.2999999999921,0,0,Standard
1121,848,1,15,2024,1,Bahrain International Circuit,5,101171,3,13,Williams,0.0,0.0,95723,5448,0,15,57,42,847.0,0.704,844.0,0.188,471.49999999999994,0,0,Undercut
1029,20,2,49,2019,20,Autódromo José Carlos Pace,3,77471,6,2,Ferrari,230.0,479.0,71384,6087,25,24,71,22,1.0,1.976,848.0,14.028,941.6999999999921,0,0,Standard
956,815,2,26,2016,9,Red Bull Ring,12,83198,10,16,Force India,39.0,59.0,70120,13078,9,17,71,45,4.0,1.752,832.0,1.133,2293.299999999996,0,0,Standard
1057,844,2,47,2021,6,Baku City Circuit,5,133338,6,1,Ferrari,40.0,78.0,105382,27956,9,38,51,4,842.0,2.542,852.0,2.625,5000.0,0,0,Standard
990,154,1,18,2018,2,Bahrain International Circuit,8,101290,210,16,Haas F1 Team,0.0,0.0,94053,7237,0,18,57,39,842.0,2.6,825.0,0.747,557.8999999999897,0,0,Standard
1088,815,1,14,2022,15,Circuit Park Zandvoort,6,80281,9,5,Red Bull,191.0,475.0,74404,5877,0,14,72,58,847.0,2.406,846.0,3.783,559.4000000000057,0,0,Standard
1060,20,1,17,2021,9,Red Bull Ring,9,75194,117,11,Aston Martin,30.0,44.0,68420,6774,0,17,71,54,832.0,1.172,847.0,1.097,677.9000000000025,0,0,Standard
1061,1,2,27,2021,10,Silverstone Circuit,2,92852,131,2,Mercedes,150.0,242.0,89699,3153,2,25,52,25,844.0,3.119,832.0,15.0,25.000000000002313,0,0,Standard
1021,817,1,46,2019,12,Hungaroring,12,85885,4,20,Renault,22.0,39.0,80839,5046,0,46,70,24,826.0,1.018,848.0,0.06,617.1,0,0,Overcut
1006,840,1,1,2018,18,Circuit of the Americas,18,117648,3,15,Williams,6.0,7.0,100433,17215,0,1,56,55,844.0,0.899,154.0,12.171,0.0,0,0,Undercut
1064,841,2,33,2021,13,Circuit Park Zandvoort,14,81476,51,7,Alfa Romeo,1.0,3.0,75125,6351,27,6,72,39,840.0,2.109,9.0,0.546,868.6000000000049,0,0,Standard
996,832,1,26,2018,8,Circuit Paul Ricard,14,120939,4,7,Renault,24.0,56.0,95638,25301,0,26,53,27,843.0,0.209,828.0,2.524,4429.799999999993,0,0,Undercut
1035,1,1,14,2020,5,Silverstone Circuit,1,91888,131,2,Mercedes,88.0,146.0,88451,3437,0,14,52,38,,15.0,830.0,0.982,-142.39999999999728,0,0,Standard
982,836,3,3,2017,14,Marina Bay Street Circuit,17,188634,15,19,Sauber,5.0,5.0,109061,79573,2,1,58,55,828.0,1.189,,15.0,0.0,1,0,Emergency
1014,825,1,23,2019,5,Circuit de Barcelona-Catalunya,7,88009,210,8,Haas F1 Team,8.0,8.0,80770,7239,0,23,66,43,20.0,3.088,848.0,1.038,854.5999999999934,0,0,Standard
1073,815,2,36,2021,22,Yas Marina Circuit,3,112799,9,4,Red Bull,190.0,559.5,86419,26380,21,15,58,22,830.0,15.0,4.0,15.0,4942.100000000004,0,0,Emergency
959,20,2,31,2016,12,Hockenheimring,4,85196,6,6,Ferrari,110.0,224.0,78710,6486,13,18,67,36,8.0,0.768,3.0,0.545,678.8000000000067,0,0,Undercut
1123,844,1,9,2024,3,Albert Park Grand Prix Circuit,5,96036,6,4,Ferrari,28.0,49.0,79813,16223,0,9,58,49,4.0,4.931,857.0,1.287,2711.7999999999925,0,0,Standard
1084,817,2,44,2022,11,Red Bull Ring,6,74955,1,11,McLaren,15.0,73.0,69924,5031,12,32,71,27,839.0,13.0,4.0,2.991,495.80000000000575,0,0,Standard
962,839,4,45,2016,15,Marina Bay Street Circuit,18,119922,209,21,Manor Marussia,0.0,1.0,111748,8174,34,11,61,16,828.0,15.0,,15.0,1393.4999999999986,0,0,Standard
1069,847,1,9,2021,17,Circuit of the Americas,13,105120,3,20,Williams,16.0,23.0,101120,4000,0,9,56,47,20.0,1.09,840.0,1.827,193.69999999999686,0,0,Standard
949,817,1,6,2016,2,Bahrain International Circuit,7,103243,9,5,Red Bull,12.0,12.0,96064,7179,0,6,57,51,154.0,0.908,821.0,1.178,986.3999999999933,0,0,Undercut
999,832,3,56,2018,11,Hockenheimring,10,92048,4,8,Renault,28.0,70.0,77430,14618,50,6,67,11,843.0,1.788,154.0,13.554,-5000.0,0,1,Emergency
909,155,1,15,2014,10,Hockenheimring,20,90825,207,19,Caterham,0.0,0.0,82866,7959,0,15,67,52,820.0,7.667,828.0,15.0,1164.6000000000006,0,0,Standard
1120,852,1,22,2023,22,Yas Marina Circuit,1,92567,213,6,AlphaTauri,13.0,21.0,89256,3311,0,22,58,36,,15.0,830.0,0.592,232.69999999999777,0,0,Standard
1111,825,2,9,2023,13,Circuit Park Zandvoort,10,89039,210,0,Haas F1 Team,2.0,11.0,75489,13550,1,8,72,63,839.0,2.06,846.0,5.723,883.3999999999891,0,0,Standard
1079,848,4,54,2022,6,Circuit de Barcelona-Catalunya,18,94610,3,18,Williams,3.0,3.0,88281,6329,45,9,66,12,849.0,15.0,,15.0,1040.599999999985,0,0,Standard
1089,844,3,48,2022,16,Autodromo Nazionale di Monza,2,118392,6,1,Ferrari,201.0,376.0,84336,34056,33,15,53,5,830.0,15.0,847.0,15.0,5000.0,0,1,Emergency
1008,845,1,16,2018,20,Autódromo José Carlos Pace,19,79950,3,14,Williams,1.0,7.0,74262,5688,0,16,71,55,838.0,1.896,4.0,15.0,712.4999999999982,0,1,Standard
1016,817,1,8,2019,7,Circuit Gilles Villeneuve,11,93910,4,4,Renault,8.0,14.0,76075,17835,0,8,70,62,846.0,0.276,841.0,0.664,3264.3999999999974,0,0,Undercut
1062,4,3,39,2021,11,Hungaroring,1,85494,214,9,Alpine F1 Team,26.0,40.0,80359,5135,3,36,70,31,,15.0,839.0,1.217,621.9999999999986,0,1,Overcut
1015,817,1,11,2019,6,Circuit de Monaco,12,125595,4,6,Renault,6.0,12.0,75697,49898,0,11,78,67,840.0,0.132,8.0,1.565,5000.0,0,0,Emergency
1114,807,2,21,2023,16,Suzuka Circuit,13,102637,210,18,Haas F1 Team,9.0,12.0,97250,5387,8,13,53,32,842.0,1.819,855.0,1.826,418.7000000000096,0,0,Standard
962,822,4,32,2016,15,Marina Bay Street Circuit,19,119866,3,10,Williams,70.0,111.0,111368,8498,30,2,61,29,18.0,1.91,839.0,15.0,-5000.0,0,0,Standard
950,828,1,4,2016,3,Shanghai International Circuit,13,120682,15,15,Sauber,0.0,0.0,103269,17413,0,4,56,52,836.0,0.631,821.0,1.968,3126.3000000000025,0,0,Undercut
930,20,1,14,2015,5,Circuit de Barcelona-Catalunya,2,95928,6,3,Ferrari,65.0,107.0,90737,5191,0,14,66,52,3.0,11.25,822.0,4.468,675.2000000000005,0,0,Standard
907,13,1,14,2014,8,Red Bull Ring,2,78985,3,1,Williams,18.0,58.0,72586,6399,0,14,71,57,822.0,2.178,4.0,10.751,944.4000000000033,0,0,Standard
982,826,1,1,2017,14,Marina Bay Street Circuit,11,196349,5,13,Toro Rosso,4.0,40.0,130512,65837,0,1,58,57,825.0,1.958,4.0,2.427,0.0,0,0,Standard
1011,825,1,10,2019,2,Bahrain International Circuit,11,101536,210,6,Haas F1 Team,8.0,8.0,95892,5644,0,10,57,47,841.0,0.915,9.0,10.505,-69.60000000000547,0,0,Undercut
1034,830,1,13,2020,4,Silverstone Circuit,3,128840,9,3,Red Bull,33.0,55.0,87097,41743,0,13,52,39,822.0,4.879,844.0,11.046,5000.0,0,0,Standard
1115,839,2,25,2023,17,Losail International Circuit,9,92909,214,8,Alpine F1 Team,38.0,84.0,86450,6459,10,15,57,32,815.0,0.373,848.0,5.448,628.9999999999982,0,0,Undercut
1113,848,2,43,2023,15,Marina Bay Street Circuit,12,120929,3,14,Williams,21.0,21.0,97342,23587,20,23,62,19,855.0,5.242,830.0,3.091,3906.80000000004,0,0,Standard
939,18,3,41,2015,13,Marina Bay Street Circuit,14,126524,1,15,McLaren,6.0,17.0,111167,15357,37,4,61,20,828.0,5.489,834.0,15.0,-5000.0,0,0,Standard
962,828,4,36,2016,15,Marina Bay Street Circuit,17,125957,15,14,Sauber,0.0,0.0,110963,14994,25,11,61,25,18.0,5.693,835.0,7.135,2471.5999999999967,0,1,Standard
1130,855,1,9,2024,10,Circuit de Barcelona-Catalunya,18,85889,15,15,Sauber,0.0,0.0,78771,7118,0,9,66,57,848.0,0.196,858.0,0.526,577.6999999999946,0,0,Undercut
970,825,3,5,2017,2,Shanghai International Circuit,12,166313,210,12,Haas F1 Team,0.0,0.0,97528,68785,4,1,56,51,815.0,0.875,839.0,2.288,0.0,1,1,Undercut
913,824,1,15,2014,14,Marina Bay Street Circuit,17,126500,206,19,Marussia,2.0,2.0,113538,12962,0,15,60,45,16.0,0.431,813.0,0.349,1877.3000000000013,0,0,Undercut
991,830,1,17,2018,3,Shanghai International Circuit,4,104048,9,5,Red Bull,8.0,20.0,96206,7842,0,17,56,39,8.0,1.668,1.0,0.319,986.700000000007,0,0,Standard
1054,815,3,51,2021,3,Autódromo Internacional do Algarve,4,88808,9,4,Red Bull,10.0,53.0,80643,8165,3,48,66,15,822.0,1.119,846.0,15.0,1375.5000000000002,0,0,Standard
910,824,3,42,2014,11,Hungaroring,15,94645,206,15,Marussia,2.0,2.0,89883,4762,17,25,70,28,826.0,2.424,820.0,0.472,725.8000000000004,0,0,Overcut
914,154,1,2,2014,15,Suzuka Circuit,16,194442,208,16,Lotus F1,8.0,8.0,115302,79140,0,2,44,42,821.0,2.404,824.0,2.357,-5000.0,0,0,Emergency
1116,832,1,17,2023,18,Circuit of the Americas,4,103418,6,4,Ferrari,153.0,298.0,100034,3384,0,17,56,39,844.0,3.781,847.0,1.843,-10.399999999990527,0,0,Standard
902,820,1,11,2014,3,Bahrain International Circuit,19,107946,206,21,Marussia,0.0,0.0,101825,6121,0,11,57,46,828.0,1.134,16.0,12.296,681.9000000000023,0,0,Standard
1054,815,1,2,2021,3,Autódromo Internacional do Algarve,5,109102,9,4,Red Bull,10.0,53.0,80643,28459,0,2,66,64,832.0,1.01,846.0,1.892,5000.0,0,0,Standard
1042,846,1,18,2020,12,Autódromo Internacional do Algarve,9,89148,1,8,McLaren,65.0,116.0,79360,9788,0,18,66,48,848.0,0.069,20.0,1.604,996.899999999997,0,0,Undercut
973,822,1,26,2017,5,Circuit de Barcelona-Catalunya,3,92170,131,3,Mercedes,63.0,136.0,84696,7474,0,26,66,40,1.0,6.374,817.0,15.0,1105.0999999999958,0,0,Standard
1079,825,2,29,2022,6,Circuit de Barcelona-Catalunya,17,99076,210,8,Haas F1 Team,15.0,15.0,87537,11539,1,28,66,37,849.0,2.596,848.0,0.31,1246.4000000000044,0,0,Overcut
1052,847,1,13,2021,1,Bahrain International Circuit,12,100821,3,15,Williams,0.0,0.0,95036,5785,0,13,56,43,849.0,0.199,846.0,0.207,514.500000000006,0,1,Undercut
1134,832,2,28,2024,14,Circuit de Spa-Francorchamps,7,112560,6,7,Ferrari,154.0,322.0,106364,6196,20,8,44,16,844.0,1.877,815.0,5.428,961.0999999999984,0,0,Standard
1118,832,4,51,2023,20,Autódromo José Carlos Pace,4,80341,6,7,Ferrari,183.0,349.0,74406,5935,26,25,71,20,840.0,8.795,4.0,1.007,789.4000000000001,0,0,Overcut
967,3,2,28,2016,20,Autódromo José Carlos Pace,2,136732,131,2,Mercedes,349.0,679.0,86222,50510,20,8,71,43,1.0,1.926,830.0,1.037,3123.699999999994,0,0,Standard
1018,841,1,24,2019,9,Red Bull Ring,10,74245,51,7,Alfa Romeo,0.0,19.0,69051,5194,0,24,71,47,807.0,0.273,840.0,2.094,729.6000000000014,0,0,Undercut
1054,849,3,24,2021,3,Autódromo Internacional do Algarve,16,89320,3,18,Williams,0.0,0.0,83155,6165,3,21,66,42,20.0,1.441,841.0,1.625,847.6999999999963,1,1,Standard
